Num_Aspects,RoomQuality,Noise,Wifi,Utilities,Parking,Security,Environment,Landlord,Location,Price
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,0,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-1,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,0,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-1,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,0,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-1,-99,-99,-99,-99,-99,-99
1,-1,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,-1,-99,-99,-99,-99,-99
1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,-99,-99,-99,-99,0,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-1,-99,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,0,-99,-99,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
1,-99,-99,-99,-99,-99,-99,-99,-99,-1,-99
1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99
1,-99,-99,-99,-99,-99,-99,-1,-99,-99,-99
1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99
1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99
1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99
1,-99,-1,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,1,-99,-99,-99,-99,-99,-1,-99
2,0,-99,0,-99,-99,-99,-99,-99,-99,-99
2,1,-1,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-1,-99,-99,-99,-99,1,-99,-99
2,-99,-99,-99,1,-99,-99,-99,0,-99,-99
2,-99,-1,-99,-99,-99,-99,-99,-99,0,-99
2,-99,-99,-99,-99,-99,-99,-99,-99,-1,0
2,1,-1,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,0,0,-99,-99,-99,-99,-99
2,1,-99,1,-99,-99,-99,-99,-99,-99,-99
2,-99,1,-99,-99,-99,-99,1,-99,-99,-99
2,0,0,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,-99,-99,-1,-99,-99,1
2,-99,-99,-99,-99,-99,-99,0,1,-99,-99
2,-99,-99,0,1,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,-1,-99,-99,-99,-99,-1,-99
2,-99,-99,-99,-99,-99,-99,-99,-99,0,1
2,-1,-1,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,-1,-99,-99,-1,-99,-99
2,-99,-99,-99,-99,-99,-99,-99,0,-99,-1
2,-99,-99,-99,-99,-99,-99,0,1,-99,-99
2,-99,-99,-99,-99,1,-99,-99,-99,-99,0
2,-99,0,0,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,0,-99,-99,0,-99,-99
2,-99,-99,-99,-1,-99,1,-99,-99,-99,-99
2,-99,-99,-99,-99,0,0,-99,-99,-99,-99
2,1,-99,-99,-1,-99,-99,-99,-99,-99,-99
2,1,-99,-99,-99,-99,-99,1,-99,-99,-99
2,-99,-1,-99,-99,1,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,-99,-99,-99,-99,1,1
2,-99,-99,-99,0,-99,-99,-99,-99,-99,-1
2,-1,-99,-99,-99,-99,-99,-99,1,-99,-99
2,-99,-99,-99,-99,0,-1,-99,-99,-99,-99
2,1,-99,-99,-99,-99,-99,-99,-99,-99,-1
2,-99,-99,-99,-99,0,-99,-99,-1,-99,-99
2,-99,-99,-99,-99,1,-99,-99,0,-99,-99
2,-99,-99,-99,-99,-1,-99,-99,-99,-99,0
2,-99,-1,-99,-99,-99,-99,-99,-99,1,-99
2,-99,-99,-99,-99,-99,0,0,-99,-99,-99
2,-1,0,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,-99,-99,-99,0,1,-99
2,-99,-99,-99,-99,-99,-99,0,0,-99,-99
2,-99,-99,-99,0,-99,-99,-1,-99,-99,-99
2,-99,-99,-1,-99,-99,-1,-99,-99,-99,-99
2,-99,1,-99,-99,-99,0,-99,-99,-99,-99
2,-99,1,-99,-99,0,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,1,-99,-99,-99,1,-99
2,-99,0,-99,-99,-99,-99,-99,-99,-99,1
2,-99,-99,-1,-99,-99,-99,-99,-1,-99,-99
2,-1,-1,-99,-99,-99,-99,-99,-99,-99,-99
2,-99,-99,-99,-99,-99,-99,-99,-1,-99,1
2,-99,-99,-99,-99,-99,-1,-99,1,-99,-99
2,-99,-99,0,-99,-99,0,-99,-99,-99,-99
2,-99,0,-99,-99,-99,-99,-99,1,-99,-99
2,-99,-99,0,-99,-99,-99,-99,-1,-99,-99
2,-99,-99,-1,-99,-99,1,-99,-99,-99,-99
2,-99,-99,-1,-99,-99,0,-99,-99,-99,-99
2,-99,1,-99,-99,-99,-1,-99,-99,-99,-99
2,-99,-99,-99,-99,-99,0,-99,-99,1,-99
2,-99,-1,-99,-99,-99,-99,-99,0,-99,-99
